VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,01/01/2024 00:43,01/01/2024 00:53,4,3.5,1,N,12,4,2,16.3,3.5,0.5,0,0,1,21.3,2.5,0
1,01/01/2024 00:57,01/01/2024 01:09,2,1.5,1,N,79,158,1,10.7,3.5,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:39,01/01/2024 01:28,1,3.47,1,N,90,143,1,40.8,1,0.5,5,0,1,50.8,2.5,0
2,01/01/2024 00:30,01/01/2024 00:39,2,0.4,1,N,162,162,1,9.3,1,0.5,3,0,1,17.3,2.5,0
2,01/01/2024 00:33,01/01/2024 00:48,1,0.55,1,N,246,48,2,13.5,1,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:53,01/01/2024 00:58,2,0.57,1,N,68,246,2,6.5,1,0.5,0,0,1,11.5,2.5,0
1,01/01/2024 00:12,01/01/2024 00:16,1,0.9,1,N,239,142,2,6.5,3.5,0.5,0,0,1,11.5,2.5,0
1,01/01/2024 00:21,01/01/2024 00:25,2,0.9,1,N,239,238,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
1,01/01/2024 00:29,01/01/2024 00:36,1,1.3,1,N,239,236,1,9.3,3.5,0.5,1,0,1,15.3,2.5,0
1,01/01/2024 00:46,01/01/2024 00:59,2,3.1,1,N,239,41,1,17,3.5,0.5,4.4,0,1,26.4,2.5,0
2,01/01/2024 00:30,01/01/2024 00:39,2,1.8,1,N,142,162,1,11.4,1,0.5,3,0,1,19.4,2.5,0
2,01/01/2024 00:49,01/01/2024 00:57,4,1.14,1,N,237,263,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:17,01/01/2024 00:49,1,20.63,2,N,132,151,1,70,0,0.5,16.04,6.94,1,96.23,0,1.75
1,01/01/2024 00:00,01/01/2024 00:28,3,12.5,1,N,132,129,1,51.3,2.75,0.5,11.11,0,1,66.66,0,1.75
1,01/01/2024 00:47,01/01/2024 01:18,4,4.2,1,N,148,43,1,28.2,3.5,0.5,6.6,0,1,39.8,2.5,0
2,01/01/2024 00:23,01/01/2024 00:27,1,1.01,1,N,141,229,1,6.5,1,0.5,1.5,0,1,13,2.5,0
2,01/01/2024 00:30,01/01/2024 00:37,1,0.67,1,N,229,161,1,7.9,1,0.5,1.29,0,1,14.19,2.5,0
2,01/01/2024 00:42,01/01/2024 00:47,1,0.64,1,N,237,229,1,6.5,1,0.5,1.72,0,1,13.22,2.5,0
2,01/01/2024 00:52,01/01/2024 01:09,1,4.07,1,N,229,41,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
1,01/01/2024 00:25,01/01/2024 00:35,2,2.7,1,N,237,74,1,13.5,3.5,0.5,3.7,0,1,22.2,2.5,0
1,01/01/2024 00:45,01/01/2024 01:08,2,2.4,1,N,236,170,1,21.9,3.5,0.5,5.35,0,1,32.25,2.5,0
2,01/01/2024 00:58,01/01/2024 01:20,1,1.53,1,N,90,224,1,19.1,1,0.5,6.03,0,1,30.13,2.5,0
1,01/01/2024 00:27,01/01/2024 00:28,1,0.2,1,N,239,143,4,0,0,0,0,0,0,0,0,0
1,01/01/2024 00:36,01/01/2024 00:54,2,6.3,1,N,43,243,1,28.9,3.5,0.5,6.75,0,1,40.65,2.5,0
2,01/01/2024 00:49,01/01/2024 00:52,2,0.41,1,N,238,239,1,5.1,1,0.5,1.52,0,1,11.62,2.5,0
2,01/01/2024 00:57,01/01/2024 01:13,2,3.03,1,N,239,229,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,01/01/2024 00:32,01/01/2024 00:48,3,6.15,1,N,164,261,2,27.5,1,0.5,0,0,1,32.5,2.5,0
2,01/01/2024 00:06,01/01/2024 00:17,2,1.58,1,N,79,232,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,01/01/2024 00:27,01/01/2024 00:35,1,1.49,1,N,148,249,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:38,01/01/2024 00:55,1,2.03,1,N,249,137,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
2,01/01/2024 00:58,01/01/2024 01:11,1,1.96,1,N,137,141,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,01/01/2024 00:17,01/01/2024 00:30,1,2.4,1,N,161,148,2,14.9,1,0.5,0,0,1,19.9,2.5,0
2,01/01/2024 00:14,01/01/2024 00:31,1,5.4,1,N,166,68,1,24.7,1,0.5,8.91,0,1,38.61,2.5,0
2,01/01/2024 00:43,01/01/2024 00:58,1,2.21,1,N,249,224,1,12.1,1,0.5,1.2,0,1,18.3,2.5,0
2,01/01/2024 00:07,01/01/2024 00:27,1,7.79,1,N,132,76,2,32.4,1,0.5,0,0,1,36.65,0,1.75
2,01/01/2024 00:06,01/01/2024 00:09,2,0.96,1,N,263,140,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,01/01/2024 00:12,01/01/2024 00:43,1,3.12,1,N,141,164,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,01/01/2024 00:51,01/01/2024 01:07,2,2.57,1,N,170,148,1,16.3,1,0.5,1,0,1,22.3,2.5,0
2,01/01/2024 00:11,01/01/2024 00:20,1,2.08,1,N,74,116,2,12.1,1,0.5,0,0,1,14.6,0,0
2,01/01/2024 00:24,01/01/2024 00:28,1,0.95,1,N,116,42,2,6.5,1,0.5,0,0,1,9,0,0
2,01/01/2024 00:35,01/01/2024 00:36,1,0,1,N,42,42,2,3,1,0.5,0,0,1,5.5,0,0
2,01/01/2024 00:43,01/01/2024 00:49,1,1.66,1,N,41,238,2,9.3,1,0.5,0,0,1,14.3,2.5,0
2,01/01/2024 00:43,01/01/2024 00:49,3,0.36,1,N,164,164,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,01/01/2024 00:59,01/01/2024 01:03,3,0.69,1,N,234,234,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,01/01/2024 00:29,01/01/2024 00:52,1,3.6,1,N,50,144,1,23.3,1,0.5,3,0,1,31.3,2.5,0
2,01/01/2024 00:54,01/01/2024 01:05,1,2.69,1,N,144,162,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
1,01/01/2024 00:19,01/01/2024 00:23,1,0.6,1,N,137,170,1,5.1,3.5,0.5,2.55,0,1,12.65,2.5,0
1,01/01/2024 00:29,01/01/2024 00:35,1,0.4,1,N,229,229,2,5.1,3.5,0.5,0,0,1,10.1,2.5,0
1,01/01/2024 00:47,01/01/2024 01:21,1,2.9,1,N,237,114,1,26.8,3.5,0.5,6.35,0,1,38.15,2.5,0
1,01/01/2024 00:31,01/01/2024 00:57,2,2.4,1,N,249,170,1,23.3,3.5,0.5,5.65,0,1,33.95,2.5,0
1,01/01/2024 00:09,01/01/2024 00:19,3,1.1,1,N,186,246,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
1,01/01/2024 00:42,01/01/2024 00:45,2,0.5,1,N,68,249,1,5.1,3.5,0.5,2.5,0,1,12.6,2.5,0
1,01/01/2024 00:49,01/01/2024 01:35,2,6.8,1,N,249,262,1,36.6,3.5,0.5,12.45,0,1,54.05,2.5,0
2,01/01/2024 00:58,01/01/2024 01:19,1,4.76,1,N,87,137,1,28.2,1,0.5,4.98,0,1,38.18,2.5,0
1,01/01/2024 00:38,01/01/2024 00:42,2,0.7,1,N,231,231,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
1,01/01/2024 00:44,01/01/2024 00:58,2,2.5,1,N,231,170,1,14.9,3.5,0.5,3.98,0,1,23.88,2.5,0
1,01/01/2024 00:59,01/01/2024 01:30,1,4.9,1,N,170,74,1,30.3,3.5,0.5,10.55,0,1,45.85,2.5,0
2,01/01/2024 00:27,01/01/2024 00:40,1,1.67,1,N,107,186,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
1,01/01/2024 00:38,01/01/2024 00:47,2,0.5,1,N,164,170,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
1,01/01/2024 00:15,01/01/2024 00:39,1,11.2,1,N,138,97,1,45,7.75,0.5,10.85,0,1,65.1,0,1.75
2,01/01/2024 00:11,01/01/2024 00:16,1,0.99,1,N,141,233,2,7.2,1,0.5,0,0,1,12.2,2.5,0
2,01/01/2024 00:41,01/01/2024 01:33,2,1.81,1,N,234,68,1,38.7,1,0.5,8.74,0,1,52.44,2.5,0
2,01/01/2024 00:16,01/01/2024 00:31,1,3.49,1,N,238,42,1,19.1,1,0.5,4.82,0,1,28.92,2.5,0
1,01/01/2024 00:55,01/01/2024 01:00,2,1,1,N,24,238,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
1,01/01/2024 00:13,01/01/2024 00:20,1,0.8,1,N,79,4,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
1,01/01/2024 00:23,01/01/2024 00:31,2,1.5,1,N,79,170,1,9.3,3.5,0.5,1.5,0,1,15.8,2.5,0
2,01/01/2024 00:23,01/01/2024 00:56,5,3.48,1,N,246,238,1,31,1,0.5,7.2,0,1,43.2,2.5,0
2,01/01/2024 00:57,01/01/2024 01:01,5,0.9,1,N,238,43,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,01/01/2024 00:14,01/01/2024 00:28,1,1.2,1,N,142,48,2,13.5,1,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:34,01/01/2024 00:47,1,3.15,1,N,48,166,1,16.3,1,0.5,3,0,1,24.3,2.5,0
2,01/01/2024 00:50,01/01/2024 01:00,1,1.84,1,N,151,143,1,12.1,1,0.5,0,0,1,17.1,2.5,0
2,01/01/2024 00:35,01/01/2024 00:47,1,1.81,1,N,226,146,2,13.5,1,0.5,0,0,1,16,0,0
1,01/01/2024 00:07,01/01/2024 00:28,2,3.6,1,N,137,142,1,21.9,3.5,0.5,5.35,0,1,32.25,2.5,0
1,01/01/2024 00:30,01/01/2024 00:38,2,1.4,1,N,142,239,1,10,3.5,0.5,4.5,0,1,19.5,2.5,0
1,01/01/2024 00:45,01/01/2024 01:15,3,6.2,1,N,239,158,1,33.8,3.5,0.5,7.75,0,1,46.55,2.5,0
2,01/01/2024 00:48,01/01/2024 01:04,1,1.25,1,N,163,142,1,14.2,1,0.5,1.92,0,1,21.12,2.5,0
2,01/01/2024 00:19,01/01/2024 00:32,1,4.15,1,N,161,41,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
2,01/01/2024 00:39,01/01/2024 00:55,1,2.75,1,N,166,116,2,17,1,0.5,0,0,1,19.5,0,0
2,01/01/2024 00:25,01/01/2024 00:41,1,0.46,1,N,164,186,1,14.2,1,0.5,0,0,1,19.2,2.5,0
2,01/01/2024 00:55,01/01/2024 01:07,1,1.21,1,N,164,186,2,12.1,1,0.5,0,0,1,17.1,2.5,0
1,01/01/2024 00:07,01/01/2024 00:15,1,1.3,1,N,211,231,1,8.6,3.5,0.5,2,0,1,15.6,2.5,0
1,01/01/2024 00:22,01/01/2024 00:47,1,4.9,1,N,231,140,1,24,3.5,0.5,5.8,0,1,34.8,2.5,0
1,01/01/2024 00:59,01/01/2024 01:05,1,0.8,1,N,141,236,1,6.5,3.5,0.5,2.9,0,1,14.4,2.5,0
1,01/01/2024 00:28,01/01/2024 00:33,1,1,1,N,137,79,1,6.5,3.5,0.5,2.9,0,1,14.4,2.5,0
1,01/01/2024 00:39,01/01/2024 00:48,1,1,1,N,79,249,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
1,01/01/2024 00:49,01/01/2024 01:13,1,2.4,1,N,249,50,2,19.8,3.5,0.5,0,0,1,24.8,2.5,0
2,01/01/2024 00:22,01/01/2024 01:01,2,5.73,1,N,234,238,1,35.9,1,0.5,10.22,0,1,51.12,2.5,0
2,01/01/2024 00:17,01/01/2024 00:20,1,0.91,1,N,229,141,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,01/01/2024 00:32,01/01/2024 00:54,4,3.07,1,N,237,79,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
2,01/01/2024 00:24,01/01/2024 01:01,1,2.1,1,N,142,164,2,29.6,1,0.5,0,0,1,34.6,2.5,0
1,01/01/2024 00:11,01/01/2024 00:16,1,0.8,1,N,249,234,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
1,01/01/2024 00:22,01/01/2024 00:57,1,6.4,1,N,113,238,1,36.6,3.5,0.5,8.32,0,1,49.92,2.5,0
2,01/01/2024 00:09,01/01/2024 00:14,2,0.87,1,N,237,229,1,7.2,1,0.5,1.5,0,1,13.7,2.5,0
2,01/01/2024 00:27,01/01/2024 00:32,2,0.62,1,N,161,237,1,7.2,1,0.5,3.05,0,1,15.25,2.5,0
2,01/01/2024 00:37,01/01/2024 01:13,2,18.44,1,N,163,265,2,70.9,1,0.5,0,0,1,75.9,2.5,0
2,01/01/2024 00:00,01/01/2024 00:13,4,3.97,1,N,263,226,2,18.4,1,0.5,0,0,1,23.4,2.5,0
2,01/01/2024 00:37,01/01/2024 00:43,3,1.28,1,N,43,263,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,01/01/2024 00:48,01/01/2024 00:57,3,1.56,1,N,236,239,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:04,01/01/2024 00:20,1,3.23,1,N,166,237,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
2,01/01/2024 00:33,01/01/2024 01:08,1,4.23,1,N,239,114,1,31,1,0.5,7.2,0,1,43.2,2.5,0
2,01/01/2024 00:26,01/01/2024 00:34,2,1.31,1,N,170,113,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:38,01/01/2024 00:44,4,0.67,1,N,211,79,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,01/01/2024 00:46,01/01/2024 00:51,1,0.76,1,N,79,114,2,7.2,1,0.5,0,0,1,12.2,2.5,0
2,01/01/2024 00:54,01/01/2024 01:12,2,1.91,1,N,114,261,1,16.3,1,0.5,3.2,0,1,24.5,2.5,0
2,01/01/2024 00:43,01/01/2024 01:14,1,19.78,1,N,132,181,1,75.8,1,0.5,15.66,0,1,95.71,0,1.75
2,01/01/2024 00:09,01/01/2024 00:21,1,1.79,1,N,163,239,2,13.5,1,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:22,01/01/2024 00:37,1,2.86,1,N,239,237,2,16.3,1,0.5,0,0,1,21.3,2.5,0
2,01/01/2024 00:11,01/01/2024 00:21,1,2.31,1,N,234,229,1,12.8,1,0.5,0,0,1,17.8,2.5,0
2,01/01/2024 00:25,01/01/2024 00:31,1,0.44,1,N,233,162,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,01/01/2024 00:36,01/01/2024 00:51,1,0.82,1,N,161,233,2,12.8,1,0.5,0,0,1,17.8,2.5,0
2,01/01/2024 00:20,01/01/2024 00:37,1,5.74,1,N,88,170,1,26.8,1,0.5,7.95,0,1,39.75,2.5,0
2,01/01/2024 00:43,01/01/2024 01:05,1,5.69,1,N,164,261,1,28.2,1,0.5,0,0,1,33.2,2.5,0
1,01/01/2024 00:11,01/01/2024 00:18,1,0.9,1,N,125,144,1,8.6,3.5,0.5,1,0,1,14.6,2.5,0
1,01/01/2024 00:21,01/01/2024 00:34,1,2,1,N,144,90,1,13.5,3.5,0.5,3.7,0,1,22.2,2.5,0
1,01/01/2024 00:19,01/01/2024 00:27,1,1.3,1,N,170,79,1,7.9,3.5,0.5,3.25,0,1,16.15,2.5,0
1,01/01/2024 00:45,01/01/2024 01:16,1,3.9,1,N,79,142,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
2,01/01/2024 00:17,01/01/2024 00:20,2,0.3,1,N,79,114,1,5.1,1,0.5,2,0,1,12.1,2.5,0
2,01/01/2024 00:30,01/01/2024 00:42,1,1.85,1,N,79,234,1,12.8,1,0.5,1,0,1,18.8,2.5,0
2,01/01/2024 00:54,01/01/2024 01:36,1,2.55,1,N,249,68,1,33.8,1,0.5,2,0,1,40.8,2.5,0
2,01/01/2024 00:42,01/01/2024 00:53,2,1.93,1,N,148,234,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,01/01/2024 00:56,01/01/2024 01:13,3,1.48,1,N,234,107,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,01/01/2024 00:02,01/01/2024 00:15,2,3.41,1,N,140,4,1,18.4,1,0.5,5.08,0,1,28.48,2.5,0
2,01/01/2024 00:19,01/01/2024 00:34,2,3.26,1,N,79,163,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,01/01/2024 00:40,01/01/2024 01:09,2,3.05,1,N,43,170,2,26.1,1,0.5,0,0,1,31.1,2.5,0
2,01/01/2024 00:39,01/01/2024 01:37,2,1.29,1,N,246,107,2,19.8,1,0.5,0,0,1,24.8,2.5,0
2,01/01/2024 00:25,01/01/2024 00:44,3,2.52,1,N,162,246,1,18.4,1,0.5,1,0,1,24.4,2.5,0
2,01/01/2024 00:52,01/01/2024 00:59,2,0.75,1,N,68,246,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:58,01/01/2024 01:07,2,2.32,1,N,41,239,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
1,01/01/2024 00:26,01/01/2024 00:35,1,3.3,1,N,263,168,1,15.6,3.5,0.5,1,0,1,21.6,2.5,0
2,01/01/2024 00:41,01/01/2024 01:04,1,2.41,1,N,170,236,2,20.5,1,0.5,0,0,1,25.5,2.5,0
1,01/01/2024 00:34,01/01/2024 00:55,1,4.4,1,N,162,112,1,24,3.5,0.5,4,0,1,33,2.5,0
2,01/01/2024 00:45,01/01/2024 00:50,1,0.71,1,N,137,233,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,01/01/2024 00:53,01/01/2024 01:20,1,4.78,1,N,170,151,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,01/01/2024 00:36,01/01/2024 01:05,1,9.59,1,N,132,177,2,42.9,1,0.5,0,0,1,47.15,0,1.75
2,01/01/2024 00:45,01/01/2024 01:07,2,2.3,1,N,246,233,1,19.8,1,0.5,3.9,0,1,28.7,2.5,0
1,01/01/2024 00:35,01/01/2024 00:56,2,2.6,1,Y,239,162,2,17,3.5,0.5,0,0,1,22,2.5,0
2,01/01/2024 00:07,01/01/2024 00:20,2,2.2,1,N,148,234,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
2,01/01/2024 00:28,01/01/2024 01:08,4,7.46,1,N,107,48,1,40.1,1,0.5,13.53,0,1,58.63,2.5,0
1,01/01/2024 00:23,01/01/2024 00:27,1,0.7,1,N,144,114,1,5.8,3.5,0.5,2.15,0,1,12.95,2.5,0
1,01/01/2024 00:23,01/01/2024 00:26,3,0.7,1,N,68,246,2,5.8,3.5,0.5,0,0,1,10.8,2.5,0
1,01/01/2024 00:47,01/01/2024 00:52,2,0.5,1,N,90,164,2,6.5,3.5,0.5,0,0,1,11.5,2.5,0
2,01/01/2024 00:53,01/01/2024 00:58,1,0.78,1,N,142,50,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,01/01/2024 00:21,01/01/2024 00:44,1,1.26,1,N,161,234,1,19.1,1,0.5,1,0,1,25.1,2.5,0
2,01/01/2024 00:53,01/01/2024 01:29,1,8.7,1,N,234,42,1,44.3,1,0.5,12.32,0,1,61.62,2.5,0
2,01/01/2024 00:44,01/01/2024 01:08,3,1.43,1,N,161,107,1,20.5,1,0.5,7.65,0,1,33.15,2.5,0
1,01/01/2024 00:18,01/01/2024 00:45,1,11,1,N,224,127,1,46.4,3.5,0.5,0,0,1,51.4,2.5,0
2,01/01/2024 00:03,01/01/2024 00:07,4,0.65,1,N,144,79,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,01/01/2024 00:13,01/01/2024 00:23,1,1.36,1,N,79,164,2,11.4,1,0.5,0,0,1,16.4,2.5,0
1,01/01/2024 00:08,01/01/2024 00:17,1,2.2,1,N,142,75,1,11.4,3.5,0.5,4.1,0,1,20.5,2.5,0
1,01/01/2024 00:22,01/01/2024 00:32,1,1.9,1,N,238,141,1,12.1,3.5,0.5,2.56,0,1,19.66,2.5,0
1,01/01/2024 00:46,01/01/2024 01:16,1,5.6,1,N,142,79,1,30.3,3.5,0.5,7.05,0,1,42.35,2.5,0
2,01/01/2024 00:49,01/01/2024 01:16,2,3.21,1,N,249,162,1,24,1,0.5,5.8,0,1,34.8,2.5,0
2,01/01/2024 00:32,01/01/2024 01:04,1,2.94,1,N,162,144,1,26.8,1,0.5,6.36,0,1,38.16,2.5,0
2,01/01/2024 00:34,01/01/2024 00:40,1,0.61,1,N,186,68,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,01/01/2024 00:30,01/01/2024 00:40,3,1.27,1,N,170,237,2,10.7,1,0.5,0,0,1,15.7,2.5,0
2,01/01/2024 00:49,01/01/2024 00:56,2,1.03,1,N,161,237,1,8.6,1,0.5,3,0,1,16.6,2.5,0
2,01/01/2024 00:57,01/01/2024 01:09,2,1.66,1,N,237,161,1,13.5,1,0.5,5.55,0,1,24.05,2.5,0
2,01/01/2024 00:36,01/01/2024 00:54,1,2,1,N,114,170,2,17,1,0.5,0,0,1,22,2.5,0
1,01/01/2024 00:30,01/01/2024 00:51,2,4.4,1,N,234,263,1,22.6,3.5,0.5,2,0,1,29.6,2.5,0
2,01/01/2024 00:17,01/01/2024 00:38,1,2.46,1,N,142,262,1,19.1,1,0.5,2.41,0,1,26.51,2.5,0
2,01/01/2024 00:44,01/01/2024 01:12,5,2.71,1,N,140,48,1,24.7,1,0.5,2,0,1,31.7,2.5,0
1,01/01/2024 00:29,01/01/2024 00:38,1,0.6,1,N,249,114,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
1,01/01/2024 00:44,01/01/2024 00:55,2,1.3,1,N,114,4,1,10.7,3.5,0.5,3,0,1,18.7,2.5,0
2,01/01/2024 00:24,01/01/2024 00:33,1,1.63,1,N,48,142,2,10.7,1,0.5,0,0,1,15.7,2.5,0
2,01/01/2024 00:42,01/01/2024 00:51,2,1.39,1,N,239,263,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
1,01/01/2024 00:10,01/01/2024 00:22,2,3,1,N,79,141,1,14.9,3.5,0.5,4,0,1,23.9,2.5,0
1,01/01/2024 00:28,01/01/2024 00:55,2,15.8,1,N,140,16,1,59,3.5,0.5,0,6.94,1,70.94,2.5,0
2,01/01/2024 00:14,01/01/2024 00:21,1,1.17,1,N,170,161,4,-9.3,-1,-0.5,0,0,-1,-14.3,-2.5,0